Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
6/1/2011,23,31,26.3,82,5.6,0.2,10,360,3,NW
7/1/2011,23,31,24.3,92,12,0.4,10,360,4,N 
8/1/2011,22,30.4,26.8,82,0,0.8,6,360,4,N 
9/1/2011,22,31.2,26,86,8,0.4,5,360,3,N 
10/1/2011,23,30.4,26.4,83,0,0.6,6,270,4,N 
11/1/2011,23,31.4,25.2,86,0,0.5,5,360,3,N 
12/1/2011,23,30.2,26.4,84,30.8,0.2,5,360,3,N 
1/13/2011,22,27.6,24.6,94,51.5,0.1,8,270,3,NW
1/14/2011,23,31.2,26.5,78,2,0.6,7,270,3,N 
1/15/2011,22,28,25.2,91,26.1,0.2,39,360,6,N 
1/16/2011,23,29.4,25.7,89,0,0.2,4,360,3,N 
1/17/2011,22,30,23.9,93,28.5,0.2,8,360,4,N 
1/18/2011,23,30.4,25.6,80,0,0.2,4,360,2,N 
1/19/2011,23,31,27.5,80,0.4,0.9,8,180,4,N 
1/20/2011,23,32,27,80,0,0.2,4,225,3,N 
1/21/2011,22,30.6,26,92,0,0.4,5,360,3,SW
1/22/2011,23,29.4,25,91,9.6,0,5,180,4,N 
1/23/2011,23,31,25.3,86,0,0.6,6,180,3,N 
1/24/2011,23,31,26,84,0,0.5,6,360,2,N 
1/25/2011,21,30.4,25.9,82,20.2,0.7,6,360,4,N 
1/26/2011,22,29.4,24.5,91,3.3,0.5,6,135,3,N 
1/27/2011,23,29.8,25.3,84,5.5,0.3,8,360,3,N 
1/28/2011,23,30,26.4,76,0,0.2,4,180,3,N 
1/29/2011,23,28.4,23,93,15.3,0.1,8,360,3,N 
1/30/2011,24,29.8,25.6,88,2.5,0.3,8,360,4,N 
1/31/2011,23,29.6,25.6,88,4,0.4,6,0,4,N 
1/2/2011,23,31,27.4,76,0,0.3,5,360,3,N 
2/2/2011,23,30.6,26,85,41.6,0.2,6,360,3,N 
3/2/2011,23,29.2,25.2,88,0,0.2,4,180,2,N 
4/2/2011,23,30.2,26,88,3,0.1,4,360,3,N 
5/2/2011,23,30,26.1,82,0,0.4,4,180,3,N 
6/2/2011,23,30.8,25.9,87,37.4,0.5,6,360,4,N 
7/2/2011,22,30,25.5,90,70.7,0.2,8,180,4,N 
8/2/2011,22,30,25.6,88,0,0.4,5,360,3,N 
9/2/2011,25,30.6,26.2,82,1,0.5,8,360,4,N 
10/2/2011,22,31.4,26.5,80,2.3,0.6,8,360,3,S 
11/2/2011,22,31.4,26.6,78,2.3,0.6,5,180,2,N 
12/2/2011,24,30,26.1,78,2,0.4,5,180,3,S 
2/13/2011,23,29.4,25.7,88,12,0.3,5,360,2,N 
2/14/2011,22,30,24.8,90,1.5,0.5,5,360,3,N 
2/15/2011,23,30.2,25.6,88,0,0.6,5,180,2,W 
2/16/2011,22,30.6,26.3,87,9.4,0.5,5,360,3,N 
2/17/2011,23,30.2,25.7,87,0.5,0.5,5,180,3,S 
2/18/2011,23,30.8,26.3,84,13.8,0.6,5,360,3,N 
2/19/2011,24,30,24.9,82,0,0.6,6,180,2,N 
2/20/2011,21,30.4,25.1,85,58.5,0.3,5,360,4,N 
2/21/2011,24,30,25.7,78,2,0.3,13,360,3,N 
2/22/2011,22,31,24.6,91,41.3,0.6,10,180,4,N 
2/23/2011,22,26.8,23.6,95,34.3,0,8,360,3,N 
2/24/2011,23,30.4,26,84,0,0.5,5,360,3,N 
2/25/2011,22,30.2,25.1,90,18,0.2,8,360,5,N 
2/26/2011,22,30.4,27,76,0,0.4,5,360,3,N 
2/27/2011,22,32.8,26.5,84,0,0.8,5,360,3,N 
2/28/2011,23,31,25.1,85,4.2,0.6,6,360,3,N 
1/3/2011,23,31,26,91,0,0.4,5,180,2,N 
2/3/2011,23,30.8,25.6,89,0,0.3,4,360,3,N 
3/3/2011,24,23,23.9,96,0,0,8,180,2,N 
4/3/2011,23,29.2,26,84,0,0,5,180,3,S 
5/3/2011,23,30,26.1,86,0,0.4,4,360,3,N 
6/3/2011,24,30.6,26.3,84,0,0.6,4,180,3,N 
7/3/2011,22,28,24.7,88,0,0,5,360,2,S 
8/3/2011,22,30.4,25.5,86,0,0.5,5,360,2,N 
9/3/2011,22,30.8,26.6,81,2.7,0.7,4,360,3,N 
10/3/2011,23,30.6,25.5,87,23,0.5,5,360,3,N 
11/3/2011,23,30.2,25.4,90,6.8,0.4,4,360,3,S 
12/3/2011,22,29.4,25.7,86,5,0.2,5,180,2,S 
3/13/2011,23,29.6,25.9,83,0,0.2,3,180,3,N 
3/14/2011,24,30.8,25.1,83,0,0.2,4,180,2,N 
3/15/2011,22,30.2,25.2,93,6.3,0.2,5,360,4,N 
3/16/2011,23,30.2,24.5,90,0,0.6,5,180,3,S 
3/17/2011,24,29.8,25.3,88,4.6,0.2,5,360,2,N 
3/18/2011,23,29.8,25.8,86,1.2,0.2,6,180,2,N 
3/19/2011,23,36,26.5,84,4.6,0.3,4,180,3,S 
3/20/2011,23,35,25.1,92,0,0.1,5,180,3,N 
3/21/2011,24,30,25.5,89,12.5,0.2,5,360,2,N 
3/22/2011,23,29.6,25.3,90,0,0.1,5,360,3,N 
3/23/2011,24,30.2,25.5,86,2.4,0.3,6,180,2,N 
3/24/2011,23,30,25.6,90,17,0.3,4,180,2,N 
3/25/2011,22,29.2,25.2,90,75,0.2,8,180,3,N 
3/26/2011,23,30,25.7,86,0,0.3,4,360,2,N 
3/27/2011,23,31.8,24.2,94,17.3,0,10,360,3,N 
3/28/2011,23,30.2,25.6,84,2,0.1,6,360,3,N 
3/29/2011,24,30.2,26.4,83,0,0,4,180,2,SW
3/30/2011,23,31.6,26.2,81,0,0.4,9,360,3,N 
3/31/2011,23,33,27.5,82,0,0.5,9,360,3,N 
1/4/2011,24,31.6,26.2,85,0.3,0.1,5,360,2,N 
2/4/2011,23,30.4,26.6,85,0,0.7,5,360,2,S 
3/4/2011,26,31,27.5,78,0,0.9,5,180,3,S 
4/4/2011,21,33.2,26.7,88,46.6,0.3,4,180,2,N 
5/4/2011,21,30,24.7,91,0,0.1,4,180,2,N 
6/4/2011,23,31.6,26.5,84,0,0.9,5,225,3,SW
7/4/2011,23,26.4,24.1,91,6.9,0,7,180,3,N 
8/4/2011,23,30,25.4,86,16.4,0.1,8,180,3,N 
9/4/2011,23,31,25.9,88,0,0.5,5,360,3,SW
10/4/2011,23,30.2,27.9,78,0.2,0.6,4,180,2,N 
11/4/2011,23,30,26.4,82,2,0.2,4,180,3,N 
12/4/2011,23,30.2,25.7,88,1,0.1,4,180,2,N 
4/13/2011,23,30.6,26.6,85,0.8,0.4,4,360,3,N 
4/14/2011,23,30.6,26.1,86,0.1,0.5,4,180,2,N 
4/15/2011,23,29.8,25.9,87,0,0.1,5,360,2,N 
4/16/2011,23,30.6,25.5,87,49.9,0.2,9,180,3,N 
4/17/2011,23,27.6,24.3,95,86.7,0.1,4,180,2,N 
4/18/2011,23,29.8,26.3,82,0,0.7,4,180,2,N 
4/19/2011,24,30.6,25.4,87,2.9,0.5,4,360,3,N 
4/20/2011,23,29.4,25.6,88,2.4,0.2,4,360,2,N 
4/21/2011,24,30.2,26.3,84,4.3,0.6,4,180,3,SW
4/22/2011,24,31,25.8,88,1,0.2,4,180,2,N 
4/23/2011,23,29.6,26.1,89,6.4,0.3,4,180,2,N 
4/24/2011,23,29.6,25.8,89,8.2,0,34,180,4,N 
4/25/2011,23,30,26.2,90,20,0.6,4,180,2,N 
4/26/2011,23,30,25.6,91,2.4,0.3,4,180,2,N 
4/27/2011,23,29.2,24.5,94,27.1,0,8,180,3,N 
4/28/2011,24,29.8,25.9,86,0.6,0.2,4,180,2,N 
4/29/2011,23,28.2,25.1,90,9.5,0.2,6,360,3,N 
4/30/2011,24,29.6,25.6,89,7.4,0.5,5,180,2,N 
1/5/2011,24,30.2,26.1,90,0.3,0.5,4,360,2,N 
2/5/2011,23,30,24.7,96,85.2,0.2,4,360,3,N 
3/5/2011,40,30.2,26.2,87,0,0.2,4,180,2,S 
4/5/2011,23,29.8,26.9,86,0.2,0,5,360,2,N 
5/5/2011,24,29.6,25.7,86,0,0.1,4,360,2,N 
6/5/2011,23,30.4,26.3,84,0,0.3,4,360,3,N 
7/5/2011,23,30.2,25.9,87,0,0.3,4,180,2,N 
8/5/2011,24,29.2,25.1,92,0.3,0.4,4,360,2,S 
9/5/2011,23,29.4,25.3,93,0,0.4,6,360,3,N 
10/5/2011,23,29.4,25.5,90,1.9,0.3,5,360,3,N 
11/5/2011,23,28.2,25,91,1,0.1,4,360,2,N 
12/5/2011,23,30.2,26.1,90,0.1,0.6,4,180,3,S 
5/13/2011,24,30,25.2,92,0,0.6,4,180,2,N 
5/14/2011,21,30,23.7,96,46.6,0,9,360,3,N 
5/15/2011,23,30,25.4,82,0,0.6,4,180,3,S 
5/16/2011,24,30.2,27,83,0,0.7,4,360,3,S 
5/17/2011,24,30,25.3,88,0,0.1,6,360,4,N 
5/18/2011,23,29.6,25.1,92,0.7,0.2,5,360,3,N 
5/19/2011,24,29.6,25.3,92,60,0.4,5,360,2,N 
5/20/2011,23,30,26.1,88,2,0.2,4,360,2,N 
5/21/2011,24,29.8,25.8,88,0,0.6,6,180,3,S 
5/22/2011,23,29.6,26,88,1.2,0.4,5,180,2,S 
5/23/2011,23,29.2,25.5,90,13.2,0.2,4,180,2,S 
5/24/2011,23,28.6,25,94,12.6,0.3,4,360,2,N 
5/25/2011,23,29,24.5,92,0,0.5,9,360,4,N 
5/26/2011,23,29.6,24.9,90,78.3,0.6,6,180,3,W 
5/27/2011,23,29.6,24.9,94,8.9,0.4,5,180,2,N 
5/28/2011,23,28,24.5,94,41,0.1,4,180,2,N 
5/29/2011,23,29.8,25.4,84,0,0.7,5,180,3,N 
5/30/2011,23,29.8,25.4,89,0,0.7,5,180,3,N 
5/31/2011,23,27.6,24.2,97,44.6,0.6,4,180,2,S 
1/6/2011,23,28.8,24.9,92,12,0.2,10,180,4,S 
2/6/2011,23,27.8,25.1,92,55,0.2,8,180,4,S 
3/6/2011,23,29,24.9,94,58,0.5,4,360,2,N 
4/6/2011,23,29.6,25.2,92,6,0.3,3,180,2,S 
5/6/2011,24,30.2,26.5,88,0,0.4,5,180,3,S 
6/6/2011,24,29.4,25.7,90,0,0.2,5,90,3,S 
7/6/2011,24,29,25.4,94,15.2,0.6,5,180,4,S 
8/6/2011,23,29.2,25.2,91,12,0.2,5,360,3,N 
9/6/2011,24,28.4,24.7,94,53.6,0.3,4,360,2,N 
10/6/2011,23,26.4,24.3,95,34.6,0,5,360,3,S 
11/6/2011,24,28.6,25.2,91,13.2,0,5,180,3,N 
12/6/2011,22,25.2,23.3,91,184,0,6,90,4,W 
6/13/2011,22,25.2,23.2,90,19.5,0,8,360,3,N 
6/14/2011,22,27.6,22.6,96,0,0,7,360,3,N 
6/15/2011,22,26,23.3,97,38,0,8,90,4,N 
6/16/2011,22,25.2,23.6,94,128.6,0,6,90,3,SE
6/17/2011,23,26.2,23.6,92,17.8,0,5,180,2,S 
6/18/2011,24,25.2,23.7,96,0,0,10,180,6,N 
6/19/2011,22,26,24.6,90,22.4,0,3,360,2,N 
6/20/2011,23,27.2,24,90,94,0,5,180,3,N 
6/21/2011,23,27.3,24.5,92,0,0.5,4,135,3,N 
6/22/2011,23,28.4,25.3,87,0,0,8,180,5,N 
6/23/2011,23,28,25.5,84,1.6,0,5,90,3,W 
6/24/2011,23,30,25.3,90,0,0,3,180,2,N 
6/25/2011,23,29,23.4,94,15,0.5,4,360,2,N 
6/26/2011,22,28,25,87,0,0,4,360,2,S 
6/27/2011,22,27,24.1,94,2.9,0.1,10,180,5,S 
6/28/2011,23,28.2,25.1,82,43.2,0.2,5,180,3,N 
6/29/2011,23,28,24.8,88,0.5,0.1,5,180,3,S 
6/30/2011,23,29.8,24.5,90,0,0.6,5,90,3,S 
1/7/2011,22,28.6,25.5,84,38.6,2.5,7,180,4,S 
2/7/2011,21,27.2,24.1,92,2,1.3,6,180,4,N 
3/7/2011,22,28,23.4,90,1.8,0.6,8,360,3,N 
4/7/2011,23,26.2,23.6,91,16.1,3,9,180,5,SW
5/7/2011,23,30.4,24,91,1.5,4.8,5,360,2,N 
6/7/2011,23,27,25.9,91,3.5,4.2,3,180,2,NW
7/7/2011,23,28.2,24.8,92,6,2.7,4,45,2,N 
8/7/2011,24,28.8,25.7,84,0,5.6,4,135,2,S 
9/7/2011,22,27.2,24.6,91,1.1,2.6,5,135,3,W 
10/7/2011,22,28.2,24.5,88,0,3.7,3,180,2,SW
11/7/2011,22,28,28.1,88,0,2.1,4,360,2,SW
12/7/2011,23,28.6,24.7,88,0.8,2.8,4,180,2,W 
7/13/2011,23,30.2,24.9,88,10,0.2,4,360,2,S 
7/14/2011,24,28,24.8,92,22,1.5,5,180,3,SW
7/15/2011,23,27.6,25.2,88,0,2.9,4,180,2,S 
7/16/2011,23,28.4,24.7,89,15.6,2,5,360,3,W 
7/17/2011,23,27.4,25.1,89,1.1,5.4,4,360,3,N 
7/18/2011,23,27,24,91,46.6,1.8,8,180,3,S 
7/19/2011,22,27,23.4,99,42,2,4,360,2,N 
7/20/2011,22,27.8,24.2,90,46.3,5,4,135,2,S 
7/21/2011,23,26.6,23,100,55.7,4.6,6,360,3,SW
7/22/2011,23,26.2,24.1,91,4.1,3.4,34,360,5,SW
7/23/2011,22,26.8,24.3,92,0,6.2,5,360,4,SW
7/24/2011,21,28.4,24.5,90,0.8,6.9,5,180,3,S 
7/25/2011,21,30.8,24.7,84,0.5,1.3,5,360,4,N 
7/26/2011,20,28.2,23.9,85,0,4.5,4,135,2,NW
7/27/2011,21,28.8,24.3,81,0,4.3,5,180,3,S 
7/28/2011,22,28,25,82,0,3.4,5,180,4,N 
7/29/2011,23,28.6,24.2,91,11,2.5,5,180,3,S 
7/30/2011,23,28.4,24.8,90,1.8,0,4,180,2,N 
7/31/2011,23,27.8,24.9,89,0.4,0,5,90,2,S 
1/8/2011,23,27.2,24.6,86,0.4,0.2,5,180,3,N 
2/8/2011,22,29,24.8,86,0.6,0.5,8,360,3,N 
3/8/2011,23,28.2,24.7,82,1.5,0.6,8,180,5,SW
4/8/2011,22,28.6,25.3,87,0,0.6,5,360,4,N 
5/8/2011,21,28.6,24,88,0.3,0.5,9,180,3,NW
6/8/2011,21,28.6,23.9,85,7.3,0.7,5,45,3,N 
7/8/2011,22,28.2,24.4,92,6.5,0.2,4,135,2,S 
8/8/2011,22,28,24.6,92,1.8,0.3,5,135,2,W 
9/8/2011,22,27.2,23.7,90,22.8,0.1,6,180,3,SW
10/8/2011,23,30.4,24.3,94,1,0.3,5,360,2,SW
11/8/2011,22,30,24,88,4.5,0.2,4,180,2,W 
12/8/2011,22,28.2,24.7,86,18,0.3,5,360,2,S 
8/13/2011,22,28.8,24.5,88,0,0.6,4,180,3,SW
8/14/2011,24,29.6,24.8,89,0,0,8,180,3,S 
8/15/2011,23,30,24.9,92,0,0.2,8,360,5,W 
8/16/2011,23,28.6,24.6,86,0.5,0,8,360,5,N 
8/17/2011,23,26.2,25,93,0,0,8,180,4,S 
8/18/2011,21,27,23.5,90,19.9,0,4,360,2,N 
8/19/2011,23,28,24.2,83,18.9,0.2,8,135,4,S 
8/20/2011,23,27.4,23.7,85,0.3,0.2,8,360,6,SW
8/21/2011,22,27,24.6,94,1,0.2,8,360,6,SW
8/22/2011,22,29.6,23,84,5.8,0,8,360,4,SW
8/23/2011,22,28,24.4,90,6.1,0,8,180,4,S 
8/24/2011,21,30.2,23.6,87,1.2,0.1,7,360,3,N 
8/25/2011,22,27.2,24,89,8,0.1,5,135,4,NW
8/26/2011,21,27.8,24.3,92,0,0.1,4,180,3,S 
8/27/2011,22,27.6,23.4,92,0.5,0.5,3,180,1,N 
8/28/2011,23,27.6,24.3,94,6.1,0.2,4,180,2,S 
8/29/2011,22,27.6,24.2,94,4.1,0.1,3,180,2,N 
8/30/2011,22,26.6,23.7,90,168.3,0,4,180,2,N 
8/31/2011,23,28,25,90,4,0.2,4,180,2,N 
1/9/2011,23,29,25.1,91,26.3,0.2,5,180,4,S 
2/9/2011,23,28.8,24.9,90,5.5,0.3,5,180,2,N 
3/9/2011,22,26.4,24.3,93,1.3,0,4,90,2,S 
4/9/2011,22,28,24.6,90,0,0.5,8,180,4,S 
5/9/2011,24,28.4,25,90,5.3,0.2,8,180,3,S 
6/9/2011,22,27.2,24,95,46.9,0.1,7,180,3,S 
7/9/2011,22,27.6,24.1,91,2.8,0.2,4,180,2,S 
8/9/2011,23,28.4,24.1,93,1,0,5,360,2,N 
9/9/2011,22,28.4,24.9,90,2.4,0.3,4,360,2,N 
10/9/2011,22,28.2,23.8,93,4.1,0.2,4,180,3,N 
11/9/2011,23,27.8,24.1,90,0,0.1,6,180,4,S 
12/9/2011,23,26.8,24.2,91,3,0.2,6,180,3,S 
9/13/2011,22,27.6,25.8,82,0,0.1,8,135,4,S 
9/14/2011,23,26.4,24.2,92,3.6,0,8,180,4,S 
9/15/2011,22,27.4,24.7,88,0.3,0,5,360,3,N 
9/16/2011,22,28.4,24.4,88,2,0.2,5,360,2,N 
9/17/2011,23,27.8,24.9,88,1.6,0.2,5,180,2,S 
9/18/2011,23,28.8,24.8,88,2,0.3,5,180,3,S 
9/19/2011,23,29.2,25.1,91,0.6,0.3,5,180,3,S 
9/20/2011,23,29,24.9,90,1.2,0.1,4,180,2,S 
9/21/2011,23,28.6,24.7,93,1.9,0.2,6,180,3,SW
9/22/2011,23,31.6,25,90,3,0.2,8,180,3,S 
9/23/2011,23,29,24.6,89,25.2,0.2,5,180,4,S 
9/24/2011,23,27,24.3,94,204,0,5,180,1,N 
9/25/2011,23,27.4,24.5,94,0.8,0.2,4,180,2,S 
9/26/2011,22,28.2,25.5,90,0,0.3,9,180,5,S 
9/27/2011,24,31,27.7,89,2,0.2,7,180,3,N 
9/28/2011,23,30,26,90,36,0.2,5,180,3,SW
9/29/2011,23,29.4,25.2,91,0,0.4,4,180,3,S 
9/30/2011,23,30,25.4,86,0,0.2,5,180,2,W 
1/10/2011,24,30.8,25.7,88,0,0.2,5,180,2,N 
2/10/2011,22,29,24.8,94,0,0.3,5,180,2,S 
3/10/2011,22,27,25.2,93,69.7,0,4,360,1,N 
4/10/2011,22,29.4,25.1,88,1.4,0.5,5,360,2,S 
5/10/2011,23,30.6,24.8,94,4.5,0.3,5,360,2,N 
6/10/2011,23,31.2,26.7,84,3,0.6,5,180,3,SW
7/10/2011,24,30,26.3,88,0,0.5,5,180,3,S 
8/10/2011,24,29.2,26,86,2.8,0.5,6,180,3,N 
9/10/2011,23,29,24.7,92,0,0.3,5,360,3,SW
10/10/2011,22,29.2,25.2,90,28,0.4,4,180,2,W 
11/10/2011,23,30.6,25.8,85,0.5,0.6,5,360,2,NW
12/10/2011,23,28,25,91,0,0,4,180,2,S 
10/13/2011,23,29.4,24.8,90,0,0.4,5,360,3,N 
10/14/2011,22,29,24.6,96,5,0.2,4,360,2,S 
10/15/2011,23,30,25.6,86,22.3,0.8,4,180,2,S 
10/16/2011,23,29.2,25.6,87,0.2,0.3,4,180,2,N 
10/17/2011,22,30.6,25.4,87,2.8,0.4,5,360,3,N 
10/18/2011,23,30.2,25.6,85,27,0.6,4,360,2,N 
10/19/2011,23,30.2,26,88,0,0.6,6,360,3,S 
10/20/2011,23,30.8,26.5,84,8.2,0.6,5,360,2,W 
10/21/2011,23,32,25.9,88,0,0.7,5,180,4,N 
10/22/2011,23,30.2,25.2,88,14.7,0.8,9,360,3,S 
10/23/2011,23,30.2,26.1,87,6.4,0.6,6,360,2,N 
10/24/2011,24,31.6,26,89,0.8,0.2,5,360,3,N 
10/25/2011,23,30,26.5,87,1.3,0.5,4,180,2,N 
10/26/2011,23,31,25.9,87,0,0.8,9,180,3,N 
10/27/2011,22,29.8,25.9,90,2,0.4,5,180,3,S 
10/28/2011,23,30.8,25.8,88,2.8,0.6,6,180,3,N 
10/29/2011,23,31,24.8,91,2.2,0,6,360,3,N 
10/30/2011,21,30,26.3,85,4.6,0.6,8,180,2,S 
10/31/2011,23,30.8,26.5,82,0,0.9,8,180,3,S 
1/11/2011,23,30,25.9,80,0.2,7.3,5,180,2,N 
2/11/2011,23,30.8,26.3,82,0,5.3,6,180,3,N 
3/11/2011,24,30.8,25.8,87,6.1,6.8,8,180,2,N 
4/11/2011,24,30.4,26.3,86,9.6,3.6,8,180,3,W 
5/11/2011,24,30.6,25.9,92,47.5,3,4,180,2,N 
6/11/2011,23,29.8,25.9,89,0,7,4,360,2,N 
7/11/2011,23,30.4,26,82,6.6,2.3,6,180,3,N 
8/11/2011,23,30.8,26.1,86,24,5.8,4,180,2,SW
9/11/2011,23,30.2,26.1,86,0,6.7,5,225,2,N 
10/11/2011,23,31,26,83,0.6,8,4,180,3,N 
11/11/2011,22,31,26.6,82,0,2.3,4,180,2,S 
12/11/2011,22,31.2,25.7,80,0,4,4,180,2,W 
11/13/2011,22,30.8,26.3,82,0,1.5,6,360,4,S 
11/14/2011,22,31.8,26.4,80,0,0.9,5,180,3,N 
11/15/2011,23,30.6,27.5,78,0,2.5,4,180,2,SW
11/16/2011,22,30.6,25.2,92,49.6,1.4,7,180,3,S 
11/17/2011,23,29.8,26,88,0,5.2,4,180,2,N 
11/18/2011,23,30.4,27.3,79,0,8,6,360,3,N 
11/19/2011,23,31.4,27.6,81,0,7.5,5,360,3,N 
11/20/2011,24,30.8,25.5,86,0,5,4,180,2,N 
11/21/2011,23,32,27.5,78,0,4,5,45,3,N 
11/22/2011,24,32,27.5,81,0,1.5,5,360,3,N 
11/23/2011,24,32.2,27.3,82,0,7.2,5,180,3,S 
11/24/2011,22,30.6,24.8,96,29.2,4.2,11,180,3,S 
11/25/2011,23,31.6,25.9,84,0,5,4,180,2,N 
11/26/2011,24,31,26.9,84,0,6,4,360,2,N 
11/27/2011,24,31.2,27.6,86,0,2.7,31,360,5,W 
11/28/2011,23,32.2,27.4,84,24.4,8,5,180,2,S 
11/29/2011,22,32,26,91,41.5,1,4,180,2,N 
11/30/2011,23,31,26.6,87,1.9,5.2,4,360,3,N 
1/12/2011,23,31.8,26.6,83,0,0.2,6,360,3,W 
2/12/2011,24,31.2,25.6,91,2.5,0.6,4,360,2,N 
3/12/2011,24,32,26.3,88,58.7,0.4,5,360,2,SW
4/12/2011,24,29.4,24.8,93,28.7,0.2,4,360,2,N 
5/12/2011,23,30.8,25.1,88,28.5,0.1,6,360,3,N 
6/12/2011,23,29.4,25.4,88,27.7,0,6,360,2,N 
7/12/2011,23,30.4,25.3,88,28.8,0.1,6,360,3,N 
8/12/2011,24,29.4,25,90,0,0.2,4,360,3,N 
9/12/2011,23,31,26.8,86,2.7,0.8,4,180,3,S 
10/12/2011,23,29.6,24.5,92,0.8,0.2,8,360,2,N 
11/12/2011,23,30.6,26.2,82,0,0.7,5,180,3,S 
12/12/2011,23,31.4,27.1,77,0,0.9,6,180,3,N 
12/13/2011,24,32.6,27.2,83,0,0.6,6,360,3,S 
12/14/2011,24,31.4,26.6,82,1.5,0.2,6,180,2,N 
12/15/2011,23,31,26.7,85,0,0.2,6,360,3,W 
12/16/2011,23,31.6,25.7,88,0,0.5,6,360,2,S 
12/17/2011,24,31,27.1,83,2.8,0.6,6,180,2,N 
12/18/2011,24,30.8,25.9,91,12.9,0.2,5,360,2,S 
12/19/2011,24,31,26.4,86,1.5,0.7,6,180,3,N 
12/20/2011,24,32.6,27.6,80,0,0.1,6,180,3,N 
12/21/2011,23,32.2,27.4,82,3.4,0.2,8,360,4,N 
12/22/2011,24,31.4,25.9,90,9.2,0.1,9,360,4,N 
12/23/2011,24,32.4,27.9,74,0,0.6,14,360,4,N 
12/24/2011,24,32.2,27.1,83,2.9,0.3,7,360,4,N 
12/25/2011,24,31.6,28.6,75,0,0.3,13,360,3,N 
12/26/2011,24,34,28.1,78,3,0.7,6,360,3,N 
12/27/2011,24,30.8,26.7,90,30,0.1,4,360,2,N 
12/28/2011,20,28.6,25.2,94,24.5,0,8,360,2,N 
12/29/2011,24,27.4,25.4,91,1.2,0,4,360,1,NW
12/30/2011,24,32.2,26.7,84,21.2,0,8,360,3,N 
12/31/2011,23,31,24.6,94,40.4,0,9,0,3,N 
1/1/2012,24,30.6,24.8,95,23.8,0.8,7,360,3,N 
2/1/2012,24,30.6,25.4,92,26.7,0.4,6,20,3,S 
3/1/2012,24,30.8,25.7,90,11,0.4,4,180,2,N 
4/1/2012,23,31,25.3,89,57.6,0.4,5,180,3,N 
5/1/2012,24,29.6,25.5,89,0.2,0.1,6,360,3,N 
6/1/2012,24,30.8,26,91,0.3,0.3,4,20,2,SW
7/1/2012,23,31.2,26.6,84,9,0.4,5,180,3,S 
8/1/2012,23,31,26.3,84,0.8,0.6,5,180,2,N 
9/1/2012,23,30.8,26,86,0,0.7,4,180,3,N 
10/1/2012,24,31.2,26.7,84,0,0.4,4,180,3,S 
11/1/2012,24,32,27.4,82,0,0.6,5,180,3,SW
12/1/2012,23,31.6,26.8,81,1.4,0.6,5,180,3,N 
1/13/2012,23,28,24.6,91,0,0,5,20,2,N 
1/14/2012,22,31,26.3,84,42.5,0.7,15,180,5,N 
1/15/2012,23,31,25.9,88,49.5,0.3,6,10,3,N 
1/16/2012,23,30.6,24.6,92,3.6,0.2,4,360,2,N 
1/17/2012,23,30.8,26.1,85,0,0.1,3,10,2,N 
